Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37
0.8693244383,0.2652443116,0.2943315683,,,0.07209302326,,0.1751114406,0.1946844865,0.4152457315,0.5837140406,0.5833333333,0.5257543186,0.8440420975,0.2142857143,,0.1890947396,0.3351102003,0.3484253722,0.07029261802,0.8343176329,0.14866652,0.09599431398,0.4149024767,0.0,0.0,0.511906614,0.1958236086,0.4212381314,0.2362046185,0.6351479432,0.596145013,0.3216308277,,0.4299683521,0.9973886251,0.09660635823
0.6683239671,,0.8868015888,,0.08158508159,0.1813953488,0.5904418747,0.439514236,0.80989768,0.2094501122,0.6102168705,,0.8420309978,0.7194562096,0.9285714286,0.8332063204,0.2814804431,0.9200368168,0.1429300638,0.8017670386,,0.7854491013,0.05662687073,0.3451847509,1.0,0.5,0.3800282186,0.1714670293,,0.1989446311,0.8650303806,0.4599888967,0.2553044346,0.1702409747,0.7166981311,0.2373261667,
0.4359828533,0.8680316511,0.8767383952,0.9540757462,0.4312354312,0.1372093023,0.9081107494,0.2711230871,0.3713948616,0.8408270993,0.4013269937,0.75,0.9958207139,,0.7142857143,0.05845853038,0.7964661141,0.6270778656,0.2445806331,0.4867282381,0.2564466203,0.7896298729,,,,0.5,0.3505422593,,0.5743474924,0.06270933271,0.6225340855,0.3254753421,0.5006588945,0.06005828373,0.6645326994,0.6352178418,0.9380039768
0.1005435244,0.6744777823,,0.03832109938,0.2587412587,0.1023255814,,0.4859496406,0.05574017764,0.6955760564,0.3314971281,,0.2111566156,0.4300470864,0.3571428571,0.2809719727,0.2133138542,0.09077978944,0.1320718128,0.729470231,,0.6748376252,0.3289199089,0.01032431505,0.0,0.5,0.6963789473,0.8943933202,,0.5778426181,,0.3296028409,0.2058097442,0.642532234,0.511698167,0.8207907338,0.7341276976
0.5364241378,0.2295688055,0.246201359,0.3338958533,,0.01395348837,0.2250581906,,0.2140367535,,,1.0,0.3123133688,,0.5,,0.4589752011,0.7722159786,,0.3781557555,0.2292109435,,0.5048165844,,0.0,,0.7992903635,0.07171757056,,0.07288579483,0.3979924929,0.001892894647,0.2831780592,0.08729906254,0.646913882,0.9276948939,0.4921833252
,0.89502488,0.4441033226,0.7608935583,0.7226107226,0.2023255814,0.1471006223,,0.6792503475,0.9126732827,0.1078194912,0.5833333333,0.5100000626,0.1512534532,0.5,0.7463683532,0.5448234359,0.1471471972,0.4700487927,0.904501917,,0.2528651887,0.1598360601,0.1527512441,,0.0,0.5716487909,0.2804588108,,0.2305333374,0.6534340552,0.656421888,,0.0888882312,0.4275836045,0.9187086525,0.5196224837
,0.1800058387,0.9570651379,0.3194476076,0.68997669,0.8627906977,0.1471006223,0.1221902787,0.5193685925,0.825444621,0.6716266236,,0.6444489239,0.06659336769,,,0.9152836661,,0.03260352809,,0.1201952264,0.1603979751,,0.03205113539,1.0,0.5,,0.1914747625,0.7433630633,0.1677470432,,0.2335427624,0.5487407442,0.1459750478,0.6470509386,0.9687610228,0.3298118663
0.266703705,0.2965459996,0.3383028249,0.08096933962,0.3939393939,0.5395348837,0.2285037035,0.0769115187,0.725138116,,0.5371811546,0.6666666667,0.681645572,0.5783363592,,0.5692153664,,,0.08324909296,0.7643656869,,0.723554114,0.04570754585,,0.0,0.5,0.4884688492,0.2362263232,0.2483282494,0.2586168136,0.5287809377,0.2906477623,0.2125483849,0.2781622833,0.5469555042,0.5044670663,0.9936596095
0.09556161647,,0.9058158035,0.9255851901,0.3123543124,0.03255813953,0.5132772152,0.711658269,0.6866529252,0.8104421084,0.9531567412,,0.4069962351,0.9327011356,0.5,,0.4071788391,0.8487776084,0.4593882147,0.9659293026,0.1377075905,0.4493685174,0.2295298496,0.4266467425,,0.5,0.4296179961,0.2400726094,,0.222284137,,0.1979134523,0.4331889938,0.2793357383,0.5986791096,0.8641374086,
0.5031318019,0.3629367064,0.2873990435,0.9427686193,0.5477855478,,0.8533953633,0.8614564238,0.5239157042,0.08360673152,0.6806004011,,0.9927770217,0.6864635242,0.07142857143,0.4564879652,0.4698047611,0.9179475294,0.9461991743,0.7612358203,0.7040060408,0.5359438975,0.6375353543,0.7954430018,0.5,0.5,0.3548000944,,0.7542047093,0.3433649595,0.7234331146,0.3741664413,,,,0.6519366909,0.9263880402
,0.3454786102,0.9631338086,0.1935350664,0.4475524476,0.188372093,0.7039517521,,0.8405586337,0.409392055,0.296333897,0.5833333333,0.6800842869,,0.7142857143,0.5099570669,,0.8736856498,0.8460490429,0.07494025112,0.08403734504,0.8898108964,0.4354779047,0.3197792141,0.0,0.0,,,0.3439884788,0.1911274505,,0.1470494869,0.4844825995,,0.8729791163,0.6821237862,0.902523963
,0.8090822738,0.952090759,,0.4382284382,0.03255813953,0.5779460455,0.08720645637,,0.7329928624,0.8098691529,0.9166666667,0.399620634,0.8418633295,0.2857142857,0.7750740582,0.5102618072,,0.03766921056,0.07855337874,0.2437669085,0.7363928054,0.471865253,0.638947549,0.5,1.0,0.3189223967,0.3082360326,0.5504495962,,,0.4955975057,0.5055497554,0.08158184249,0.75788902,0.7786456622,0.7973450113
0.3067237266,,0.1419468167,,0.2237762238,,0.7169108352,0.6864798806,0.8359684547,0.6539416324,0.2922855349,,0.4540887015,0.8495437775,0.2142857143,0.1523660328,0.06535866559,0.5639066841,,0.05783955416,0.05539547839,,0.4800402449,,0.0,0.0,0.6312500887,0.2242442836,0.2491355106,0.4204053564,0.3882338809,0.3383441156,0.3219263567,0.3789168087,,0.9791019065,0.2710380655
,,0.8883893848,,0.8648018648,0.9348837209,0.3412877721,0.09991552221,0.4009169341,0.2858677311,,0.8333333333,0.8107752463,0.7453371794,,0.1228534915,0.9213096566,0.5087779586,,0.8114491245,,0.5865751415,0.6224901955,0.6228922382,1.0,0.0,0.518437541,0.0906232191,,0.06074870243,0.300659417,0.1109574754,0.4840850773,0.06067605171,0.4328597465,0.732169303,
0.9547664864,0.3475428005,0.6397308757,0.8088299701,0.8951048951,0.8930232558,0.8718353368,,0.5694915848,0.7447611732,0.1405888472,,0.1593061734,0.9023525806,0.9285714286,,0.7555378432,0.724499188,0.09892656074,0.2607923479,0.2483435264,0.7311415463,0.3234439112,,0.5,1.0,0.2843810349,,,0.2985382511,,,0.5154805483,,0.3533688757,0.9238398905,0.5042003225
0.04397444091,,0.4915018941,0.04259318119,0.09557109557,,0.4134368323,0.8902269548,0.7496103907,,0.2906831104,0.5,0.5478266585,0.3488689086,0.1428571429,0.9982838533,0.8130941629,0.9418967995,0.2003558113,0.8279985771,0.08698774335,0.8912903932,,0.5603599211,0.0,0.0,0.6897061589,,0.03219871303,0.3366872679,0.1272844517,0.4319997176,0.2834827384,0.2607197756,0.345914172,,0.8550112079
0.2243424782,,0.06072640237,,0.5501165501,0.9813953488,,0.4966713079,0.3845414228,0.360300418,,0.1666666667,0.6130271528,0.7413838152,0.7857142857,0.9817914122,0.9726717628,0.3817633386,0.4203220318,0.05122514855,0.3829947043,0.5436916881,,0.09391408797,0.5,0.5,,0.2104266686,0.766245856,0.184981318,0.5417073494,0.3576300023,0.7752277457,0.1566143873,0.8191573503,,0.7801719262
0.5054041367,0.2242825771,0.9426641143,0.02906867616,0.7575757576,0.3534883721,0.7125922541,0.5109590733,0.6631511684,0.1336665863,0.1417852841,0.5,0.9714887048,0.3562651666,0.2142857143,0.9028286386,0.04357578149,,,,,0.7409343834,0.01530452362,0.191159984,1.0,0.0,0.377713895,0.06892963004,0.6042642906,0.06122164931,0.6701813735,0.2889635198,0.4969596739,0.0,0.8281846479,0.4011449143,0.9973590944
0.007651020201,0.9032993177,0.8116602159,0.7021690763,0.6596736597,0.8046511628,0.2351188478,,0.4110295502,,,0.9166666667,,,0.5,0.1688455173,0.4108736785,0.9585494042,0.5240510447,0.6848784601,,0.6149218229,0.1055774767,0.2731453412,,0.5,0.719279673,0.3499135854,0.5007153138,0.4284881801,0.3030240207,,0.6658677004,0.3719445817,0.2267644203,0.8231521146,0.7301929525
0.009675804008,0.3693654086,0.4645887519,0.1365464461,0.3473193473,0.7395348837,0.4367057343,0.8010805143,0.07876819345,0.7197888535,0.5280767201,0.3333333333,0.249050646,0.03945479127,0.7857142857,0.08930441286,,,0.6131214813,0.3739929645,,0.18509889,0.498705843,0.798693874,0.0,0.0,0.7172250179,,0.2569120376,0.03855712354,0.2245115172,,,,0.2931990435,0.9951537708,
0.4375281975,0.9871678678,0.8092749458,0.8945844418,,0.4395348837,0.3703649151,0.9839218397,0.3250894399,0.7293133245,0.2931690961,,0.2544656887,,0.8571428571,0.1695227887,,0.5072785572,0.8805091955,0.3804619175,,0.935899608,0.4142883337,0.1999771206,1.0,,0.5699405139,0.2733321383,0.542676367,0.3201183985,0.5132069373,0.1651291025,,0.2979415628,0.4710462997,,0.683746878
,0.1523773213,,0.01001073651,0.05361305361,,,,0.2224869696,0.3917061681,0.6831995226,0.9166666667,0.9437386456,0.224215602,0.7857142857,0.145404861,,0.5719270133,0.3871438759,0.4998063267,0.3563011006,0.5731413106,,,1.0,,0.2233296233,0.198578359,0.5455638633,0.1533368634,0.7268377554,0.2670124409,0.388323223,0.1269150325,0.4726198109,0.784047041,
,,0.6760395504,0.2386659693,0.2773892774,,0.4515462223,0.9756163039,0.423352924,,0.008820593533,0.5833333333,0.9092501449,0.3461557557,0.2857142857,0.7032915388,0.7698748541,0.6194250374,,0.3380933058,0.3442434729,0.7785909177,0.8649029416,0.951123949,,,0.412723954,0.2425968293,0.5584928771,0.3159243721,,0.2103587186,0.6308633222,0.3235523794,0.5231234487,0.4707418793,0.998645978
0.6512786288,,0.05713419272,0.3098768429,0.5081585082,0.5209302326,0.8975798244,0.8575009934,,0.691723287,0.4250865289,0.8333333333,,0.005689441092,0.07142857143,,0.04237819348,0.3604831206,0.1256261729,0.9507990672,,0.8843463034,0.2670430679,0.2527197849,0.0,,0.6705864293,0.3409698003,0.24183357,0.3480641074,0.6651695978,0.4967324028,0.1000916653,0.3565724869,,,0.9672899592
0.3921306651,0.395506793,0.9415483657,0.1301796176,0.8811188811,0.6465116279,,0.6775806629,0.6179384557,0.4418121499,0.6703115442,0.5833333333,0.5812740938,0.3661392771,0.9285714286,0.02448659886,,,,0.7103806274,0.4610808459,,0.6652493836,0.2178287479,0.0,,0.2773985801,0.1091136867,0.4989860182,,0.5397286531,0.2592033218,0.4812481828,0.1117712795,0.9124782319,0.7712121288,
0.493160155,,0.06812324301,,0.4172494172,0.3465116279,,0.870472508,0.2027110401,0.6363565793,0.4802738088,,0.7916516944,0.4132556262,0.5,0.8753573343,0.2380126047,0.7455671423,0.5361353684,0.3357379745,0.8995294365,,,0.2666990791,0.5,0.5,0.4330842323,0.5474215335,,0.5362379497,0.7537922024,,0.6513744097,0.5425724456,0.757970931,0.3677616757,
0.9841114945,0.5518588073,0.5453374764,0.9372777304,,,0.7601033253,0.8809323944,,0.6209442758,0.9876401558,0.08333333333,,0.1757867722,0.2142857143,0.8689297346,0.5965101725,,,0.767392788,,0.6873699176,0.06049133962,0.7563455929,0.0,,0.6976454947,0.3256397195,,0.1099063729,0.7517324585,0.1097979049,0.5120239016,0.1100197639,,,0.9997223304
0.9253953745,0.7534779653,0.7201652595,0.7295226631,0.1235431235,0.8627906977,0.2733491448,,,0.4525153314,0.9276581174,,0.9344598291,0.1628356177,0.3571428571,,,0.8724717621,0.8335756287,,0.6666609992,0.08263323704,,,0.5,,0.3830022103,0.2081174378,0.6942996694,0.1811305656,0.9184530303,0.3382660369,,0.2151697269,0.3666040758,0.9887570606,0.1996742028
0.6497676545,0.7695370846,0.8998722969,0.05716380818,0.9463869464,,0.5475863875,0.4828029263,0.3699676294,0.1469903047,0.06424215483,0.75,,,,0.6156090436,,0.6569731844,0.7080720631,0.04700965732,0.273162877,0.09560508317,0.1176169375,0.4981690785,0.5,,0.6537976372,,0.6098975985,0.09569551409,,0.3375593088,0.4332949339,0.115498425,0.7490461205,0.996437238,
0.02777181983,0.3704056174,0.6256563516,0.2476981563,0.8508158508,0.4372093023,0.6387775844,0.4905241296,0.3018020184,0.9140746612,0.09280646056,,0.2471275233,,0.9285714286,0.2072969805,0.055042987,0.5466086179,,0.9771544512,0.5636551935,0.7729258767,0.1904904462,0.2949490934,0.0,0.0,0.7707574739,0.177834459,0.1003884035,0.3645259057,0.1946303826,0.4599947466,0.3068965433,0.313806631,0.3386751798,0.6916985209,0.8941390942
0.8606101238,0.5522688255,,0.7695428347,0.07459207459,0.3348837209,0.2918869794,0.4007265758,,0.3977897851,0.8555940685,0.5833333333,0.2823271788,0.7546470479,0.4285714286,0.1495320938,0.7509717886,,,0.1929866537,0.5808418136,0.5290441926,0.02105388787,0.3331850941,0.5,,0.4327595396,0.1844976271,0.6189100691,,0.8450824717,0.5136617562,0.3781508137,,0.7139581127,0.9697717867,0.3245833512
0.7682014099,,0.3177819563,,0.8951048951,0.1906976744,0.4266039955,0.824858508,,0.6294624508,0.3961958312,0.3333333333,0.5354590767,0.519807472,0.5714285714,0.1953423754,0.006198218838,0.8754831373,0.5608444889,0.9675471996,0.1845499142,,,,0.0,0.0,0.6560564532,0.1698709426,0.3920570694,,0.5982732247,0.3319247353,0.3178284202,0.07280214801,,0.7141104932,0.8728814768
,0.1690098561,0.3379756102,,0.1724941725,0.7372093023,0.2108766786,0.3103171757,0.6585559816,0.4373579725,0.3895348313,0.8333333333,0.334068694,0.929059827,0.5714285714,0.8884693078,0.7855436309,0.1556444109,0.9967596647,0.04700965732,0.1615568102,0.01101366053,0.0253044036,0.4446542355,0.0,0.5,0.6041614389,0.1208242606,0.505419037,0.1366797872,0.6463416715,0.3395949094,0.4060687136,0.1612415293,,0.9999454248,0.01398191491
,0.9632639367,0.2394657424,,0.009324009324,,,0.473135061,0.8847737862,0.7698478912,0.4440137605,0.1666666667,0.7528987694,0.9201559757,0.2857142857,0.7711941766,,0.290534344,0.4324881772,0.2843158325,0.6392713016,0.1715696077,0.1187430742,0.601846079,0.5,1.0,0.5466266078,0.4993816067,0.6934203602,0.3539091775,,0.5995258498,0.4934618347,0.2791339353,,0.973341954,0.3053139142
0.7298423288,0.1147750346,0.4588261968,0.3876387426,0.04428904429,0.4,,0.2099924204,0.781087621,0.7014520406,0.2280038326,0.1666666667,0.00248027735,0.7115720445,0.2142857143,0.8294936955,,0.7049285841,0.1936408107,0.5934082555,0.04357988328,0.5820960842,0.4273283825,0.4382076875,1.0,,0.3197140142,0.09851161164,0.7621495666,0.1453063089,0.7107833673,0.4037810943,0.6401922042,0.08369656033,,0.8186013596,0.7377354184
,0.3083747418,0.9298794956,0.7897019553,0.1515151515,,0.004058063372,0.2213879067,0.680944998,,0.7872470337,0.4166666667,0.9373457652,,0.9285714286,,,,,0.953518399,0.2305761278,0.6603103984,0.5221993602,0.3274220672,,,0.1068235409,0.1105453148,0.6441220542,0.09166879158,0.6207026032,0.1625503752,0.5792217043,0.09943217128,0.8220595451,0.3316149275,0.9803697036
0.7298423288,0.1147750346,0.4588261968,0.3876387426,0.04428904429,,,0.2099924204,0.781087621,0.6688391438,0.1807921313,0.1666666667,0.0439538701,0.05283707976,0.2142857143,0.9187898633,0.5026160689,0.7049285841,,0.5934082555,0.02357218224,,0.4273283825,0.4382076875,0.5,1.0,0.2867314897,0.2406609178,0.73612899,0.2696092378,,0.4294923858,0.6226602449,0.2582674166,,0.7861875855,
0.4617063959,0.08527115232,0.5559188493,0.3818900771,0.372960373,0.9837209302,0.9803309175,0.2888071936,,0.7989042282,,0.75,0.6392029057,0.5836763338,0.7142857143,0.8161579279,,0.8588038538,0.9540347804,0.6295748409,0.7485090487,0.4586607118,,0.6604321341,0.0,0.0,0.5425482587,,0.3844130921,0.207464712,,0.3066894931,,0.1829138847,0.4059675712,,0.8170515124
0.2376014622,0.9854423927,0.2729580818,0.2424675464,0.2331002331,0.5418604651,0.8865145043,0.7447655491,0.6826045936,0.953280574,0.7829419132,0.6666666667,0.8888770641,0.03571972325,0.8571428571,,0.760834867,0.7505310759,0.4241058426,,0.3768648768,,,,0.5,0.5,0.429521368,,0.7098061461,0.1458361554,0.6293006753,,0.645211358,0.2149054808,0.2984938984,0.6487026113,0.9287216793
0.8296466809,,0.6611164137,0.4805703117,0.02331002331,0.3441860465,0.4572893005,0.9695773105,0.1831694771,0.5610371835,0.3668435791,,0.882193712,,,0.6453171102,0.218839381,0.01681267779,,,,0.9520977117,0.5336667516,0.0627066293,0.5,1.0,,,0.6507479469,0.4131928274,0.7074840911,0.3137784502,,,0.5267702006,0.3897029211,0.9956546096
0.6301384762,0.7410558514,0.1062943595,0.6393329346,,0.5674418605,,0.1730539222,0.250896402,,0.07401889669,,,0.7706130778,0.7142857143,0.07016531311,0.0255518818,0.5004218343,0.3860753159,0.3898420311,0.4495886945,0.09213781083,0.9264417416,0.3162403478,1.0,0.0,0.426365829,,0.640511377,,,0.2324528951,0.5277949607,,,,0.1232031225
0.6032428736,0.6572652962,,0.6220536525,0.02797202797,,,0.03048279224,,0.5587312418,0.8005009516,,0.2037283038,,0.7142857143,0.1307263294,,0.07616811677,0.3557172526,0.7043712204,0.6700944628,0.5703593793,,0.0539638506,,1.0,0.2462284349,,0.4717705115,0.2283493135,0.7443883465,,0.2931836142,,0.6318066299,0.9048341467,0.5584401517
,0.7564361095,0.5033495701,,1.0,0.08372093023,0.3280539098,0.871927663,0.4121954737,,0.8892544946,0.8333333333,0.6062015698,0.2177453264,,0.4049417252,0.1514327999,0.6354016668,,0.4678446924,0.9769678907,0.5408396001,,0.6295941772,,0.5,0.5964234446,0.4632951738,0.622448051,0.3855135643,0.6263288563,0.2349344661,,0.4475085842,0.5458660352,,0.717283305
,,0.1068411478,0.7892990232,0.9067599068,0.3860465116,,0.6151385536,,0.2873757451,0.006843218706,0.75,0.432139812,0.773654456,0.3571428571,,0.1846688709,0.1000723664,0.06901663956,0.4632887577,,,0.1107661063,0.6572253046,0.0,0.0,0.6653984098,0.1701096116,,0.2494250011,0.6277941405,0.3936929552,0.2195169259,0.1751720489,0.8242924031,,0.002754016846
0.5133231558,0.2570644265,0.8357131797,,0.8041958042,0.4325581395,0.4889331769,0.931293178,,,,0.5833333333,0.2593448612,0.7443128582,0.2142857143,,0.1242527592,0.5591753567,0.9457687977,0.729470231,0.7185210003,0.2739255393,0.08143121365,,0.0,,0.6169004868,,0.5500145794,0.258971321,0.5290276081,0.3245462298,0.5459299361,0.2387812886,0.7433591122,0.9670712,0.3383510155
,0.002865334507,,0.5998963889,0.4685314685,,0.1932757055,0.1160858401,0.43973144,0.6756572792,0.3946389614,0.4166666667,0.7323491519,0.8412724634,0.2857142857,0.9363647607,0.2889227115,0.683367071,0.05195170774,0.5768039947,0.7655323469,0.6168800085,0.08577840778,,0.0,0.0,0.3378466499,0.1913902862,0.5656845766,0.2225682299,0.5693237159,0.2560061784,0.5321523768,0.2425650068,0.4726570298,0.5447125785,
,0.5970876071,,0.7969272044,0.4172494172,,0.3757255667,0.5920457315,0.819861263,0.3790733742,0.8044987029,,0.9395831481,0.8842397873,0.5714285714,0.7258629321,0.965013608,0.2855904196,,0.4123592575,,0.3453928231,0.9143936131,,0.5,0.5,0.1590002067,0.4207222816,0.4698506835,0.2925116117,0.3772186368,0.4292423112,0.5744716447,0.2647736162,,0.8622926487,0.657623096
0.9512250725,0.1616722294,0.09926264041,0.6999023953,0.4778554779,0.5093023256,,0.02828169503,0.4412991919,0.7232547118,0.3668435791,0.8333333333,0.6851963376,0.5444282526,0.4285714286,0.577030489,,0.07616811677,0.9328637558,0.5203130394,0.9157236227,,0.7786211394,0.5064308185,,0.5,,0.1716253387,0.4259891554,0.03856630753,0.7364826857,0.3911335183,,0.08587967917,,0.9935993669,
0.3680473975,0.6144826625,,0.3393141644,0.5617715618,0.3162790698,0.9822079806,0.9736369191,0.2576099019,0.1917939688,0.5676387341,,0.8599626143,0.4178634488,0.1428571429,,,,0.8406718379,0.8640334119,0.2817370345,0.7800274614,0.2865180975,0.0707029686,0.5,0.5,0.3655065823,0.3085942654,0.4578138503,0.2710054002,,,0.4311297407,0.3735326956,0.653405039,0.4296550697,
0.5526994144,0.04502487996,0.06279375567,,0.1701631702,0.6790697674,0.04462333323,0.5058603545,0.3260759828,0.1734649186,0.370985053,0.4166666667,0.1692147625,0.5366986281,0.2857142857,,0.1200251534,0.9085215582,0.7060415363,0.4327352736,0.6280397854,0.1170716272,0.9220918805,0.4887487845,0.5,1.0,,,0.8602917502,0.07548539173,0.6481140234,0.1592660453,0.7970803441,,0.638499198,0.9966476558,0.1094210588
,0.1479015433,0.7603822726,0.07663218802,0.8997668998,0.7023255814,0.09429169092,0.2493604063,0.5378862541,0.2798087098,0.4925480502,0.8333333333,0.2661421483,,0.07142857143,0.5927090266,0.3702537565,0.7824356456,0.3118060666,0.6412073622,0.2755922049,,0.001767547796,0.462790711,,,,,0.588698512,0.1043681411,0.5716377781,0.2021505188,0.5558125078,0.08759751337,0.5272193813,,0.7812573931
0.516005755,0.08380231981,0.1571116989,0.4540579772,,0.4604651163,0.1164560649,0.8490465362,,0.2768286355,0.9557498556,0.75,0.3661445272,0.7044683943,0.5714285714,,,,0.9550606781,0.7678101738,0.3003325449,,0.3148608698,,0.5,0.5,0.342833215,0.07877926667,0.7246400216,0.2190196325,0.6385881343,0.1855241297,0.6544442459,0.2077055404,,0.992347389,0.1650026864
0.9871090795,0.6019071729,0.6063778618,0.5415448068,0.4755244755,0.7279069767,,0.9209494903,0.4041804382,0.6712153588,0.8698266618,0.9166666667,0.3534777094,,,0.4190260249,0.241818251,,0.5445014388,0.06752322104,,0.1550154703,,0.5633563462,,1.0,0.3202056052,0.3113264689,,0.1731684305,0.8379445061,0.5464522479,0.4131616229,0.1072446424,0.3254998784,0.9952732358,0.1298495137
0.5942849237,0.1638085943,0.4802328338,,,0.2,0.9137686583,0.2557847252,0.1427712943,,0.1676463433,0.6666666667,0.5645625835,0.05246456395,0.07142857143,0.7353883121,0.3667503109,0.3367938025,0.1211059677,0.953976891,0.5194635276,0.1526859787,0.40003323,0.1566922153,0.0,0.5,0.3440468302,,0.4771374205,,0.6319594042,,0.3858993534,0.1688505666,0.4687309303,0.9672637479,
0.8161597239,,0.7004143647,0.1154588296,0.7505827506,0.5186046512,0.5877124513,0.9114692791,,0.649117295,,,0.4603081754,0.2142606381,,0.2329236332,,,0.7758326035,0.8748158786,0.6015492091,0.1141474734,0.04074561047,0.1712492135,,0.0,0.4026686747,0.08261599363,0.5850976009,0.1004625291,0.6937157061,0.3135614785,,0.05093903934,0.3756327399,0.9910806636,0.1780345483
